timestamp,ICMP loss,ICMP ping,ICMP response time,P2_ Bits_ received,P2_ Bits_ sent,P2_ Duplex_ status,P2_Inbound_ packets_ discarded,P2_ Inbound_ packets_ with_ errors,P2_Interface_ type,P2_Operational_ status,P2_Outbound_ packets_ discarded,P2_ Outbound_ packets_ with_ errors,P2_Speed,P3_ Bits_ received,P3_ Bits_ sent,P3_ Duplex_ status,P3_Inbound_ packets_ discarded,P3_ Inbound_ packets_ with_ errors,P3_Interface type,P3_Operational_ status,P3_Outbound_ packets_ discarded,P3_ Outbound_ packets_ with_ errors,P3_ Speed,P4_ Bits_ received,P4_ Bits_ sent,P4_ Inbound _packets_ discarded,P4_Inbound_ packets_ with _errors,P4_Interface_ type,P4_ Operational_ status,P4_Outbound_ packets_ discarded,P4_Outbound _packets_ with_ errors,P4_Speed,SNMP agent availability,Uptime (network),Uptime2(network),class,Device_name,hop_to_server,hop_to_core,downstream_dependents,path_up
1760297340,0,1,0.016963333,3021,3501,2,0,0,6,1,0,0,10000000,3773,3299,2,0,0,6,1,0,0,10000000,3611,3197,0,0,135,1,0,0,10000000,1,1715,174563,H,EDGE-MS,1,1,13,1
1760297400,0,1,0.0137,2952,3728,2,0,0,6,1,0,0,10000000,4040,3256,2,0,0,6,1,0,0,10000000,3832,3096,0,0,135,1,0,0,10000000,1,1775,180586,H,EDGE-MS,1,1,13,1
1760297460,0,1,0.016776667,6331,4083,2,0,0,6,1,0,0,10000000,4360,6896,2,0,0,6,1,0,0,10000000,4216,6739,0,0,135,1,0,0,10000000,1,1836,186571,H,EDGE-MS,1,1,13,1
1760297520,0,1,0.01159,9709,4437,2,0,0,6,1,0,0,10000000,4680,10536,2,0,0,6,1,0,0,10000000,4600,10381,0,0,135,1,0,0,10000000,1,1896,192562,H,EDGE-MS,1,1,13,1
1760297580,0,1,0.009236667,13088,4792,2,0,0,6,1,0,0,10000000,5000,14176,2,0,0,6,1,0,0,10000000,4984,14024,0,0,135,1,0,0,10000000,1,1955,198619,H,EDGE-MS,1,1,13,1
1760297640,0,1,0.009146667,10438,4284,2,0,0,6,1,0,0,10000000,4470,11288,2,0,0,6,1,0,0,10000000,4416,11176,0,0,135,1,0,0,10000000,1,2015,198619,H,EDGE-MS,1,1,13,1
1760297700,0,1,0.00859,7788,3776,2,0,0,6,1,0,0,10000000,3940,8400,2,0,0,6,1,0,0,10000000,3848,8328,0,0,135,1,0,0,10000000,1,2079,207906,H,EDGE-MS,1,1,13,1
1760297760,0,1,0.009633333,5138,3268,2,0,0,6,1,0,0,10000000,3410,5512,2,0,0,6,1,0,0,10000000,3280,5480,0,0,135,1,0,0,10000000,1,2135,207906,H,EDGE-MS,1,1,13,1
1760297820,0,1,0.011213333,2488,2760,2,0,0,6,1,0,0,10000000,2880,2624,2,0,0,6,1,0,0,10000000,2712,2632,0,0,135,1,0,0,10000000,1,2196,219657,H,EDGE-MS,1,1,13,1
1760297880,0,1,0.010026667,2672,2984,2,0,0,6,1,0,0,10000000,3176,2936,2,0,0,6,1,0,0,10000000,2996,2812,0,0,135,1,0,0,10000000,1,2282,228214,H,EDGE-MS,1,1,13,1
1760297940,0,1,0.01603,2856,3208,2,0,0,6,1,0,0,10000000,3472,3248,2,0,0,6,1,0,0,10000000,3280,2992,0,0,135,1,0,0,10000000,1,2315,234604,H,EDGE-MS,1,1,13,1
1760298000,0,1,0.012366667,6104,4272,2,0,0,6,1,0,0,10000000,4528,6464,2,0,0,6,1,0,0,10000000,4403,6280,0,0,135,1,0,0,10000000,1,2376,234604,H,EDGE-MS,1,1,13,1
1760298060,0,1,0.0169,9352,5336,2,0,0,6,1,0,0,10000000,5584,9680,2,0,0,6,1,0,0,10000000,5525,9568,0,0,135,1,0,0,10000000,1,2449,244991,H,EDGE-MS,1,1,13,1
1760298120,0,1,0.011003333,12600,6400,2,0,0,6,1,0,0,10000000,6640,12896,2,0,0,6,1,0,0,10000000,6648,12856,0,0,135,1,0,0,10000000,1,2495,252565,H,EDGE-MS,1,1,13,1
1760298180,0,1,0.016366667,10099,5195,2,0,0,6,1,0,0,10000000,5429,10421,2,0,0,6,1,0,0,10000000,5363,10341,0,0,135,1,0,0,10000000,1,2556,259507,H,EDGE-MS,1,1,13,1
1760298240,0,1,0.01033,7597,3989,2,0,0,6,1,0,0,10000000,4219,7947,2,0,0,6,1,0,0,10000000,4077,7827,0,0,135,1,0,0,10000000,1,2616,264566,H,EDGE-MS,1,1,13,1
1760298300,0,1,0.006946667,5096,2784,2,0,0,6,1,0,0,10000000,3008,5472,2,0,0,6,1,0,0,10000000,2792,5312,0,0,135,1,0,0,10000000,1,2675,270567,H,EDGE-MS,1,1,13,1
1760298360,0,1,0.009543333,4384,2955,2,0,0,6,1,0,0,10000000,3160,4688,2,0,0,6,1,0,0,10000000,2973,4587,0,0,135,1,0,0,10000000,1,2735,276560,H,EDGE-MS,1,1,13,1
1760298420,0,1,0.01207,3672,3125,2,0,0,6,1,0,0,10000000,3312,3904,2,0,0,6,1,0,0,10000000,3155,3861,0,0,135,1,0,0,10000000,1,2795,282586,H,EDGE-MS,1,1,13,1
1760298480,0,1,0.013966667,2960,3296,2,0,0,6,1,0,0,10000000,3464,3120,2,0,0,6,1,0,0,10000000,3336,3136,0,0,135,1,0,0,10000000,1,2855,288578,H,EDGE-MS,1,1,13,1
1760298540,0,1,0.00825,2931,3184,2,0,0,6,1,0,0,10000000,3328,3147,2,0,0,6,1,0,0,10000000,3243,3083,0,0,135,1,0,0,10000000,1,2915,288578,H,EDGE-MS,1,1,13,1
1760298600,0,1,0.006946667,2901,3072,2,0,0,6,1,0,0,10000000,3192,3173,2,0,0,6,1,0,0,10000000,3149,3029,0,0,135,1,0,0,10000000,1,2977,297712,H,EDGE-MS,1,1,13,1
1760298660,0,1,0.011683333,2872,2960,2,0,0,6,1,0,0,10000000,3056,3200,2,0,0,6,1,0,0,10000000,3056,2976,0,0,135,1,0,0,10000000,1,3035,306576,H,EDGE-MS,1,1,13,1
1760298720,0,1,0.008533333,5379,3189,2,0,0,6,1,0,0,10000000,3347,5669,2,0,0,6,1,0,0,10000000,3275,5504,0,0,135,1,0,0,10000000,1,3095,306576,H,EDGE-MS,1,1,13,1
1760298780,0,1,0.01049,7885,3419,2,0,0,6,1,0,0,10000000,3637,8139,2,0,0,6,1,0,0,10000000,3493,8032,0,0,135,1,0,0,10000000,1,3165,316572,H,EDGE-MS,1,1,13,1
1760298840,0,1,0.006166667,10392,3648,2,0,0,6,1,0,0,10000000,3928,10608,2,0,0,6,1,0,0,10000000,3712,10560,0,0,135,1,0,0,10000000,1,3216,324627,H,EDGE-MS,1,1,13,1
1760298900,0,1,0.005976667,8104,3739,2,0,0,6,1,0,0,10000000,3981,8365,2,0,0,6,1,0,0,10000000,3821,8301,0,0,135,1,0,0,10000000,1,3275,330591,H,EDGE-MS,1,1,13,1
1760298960,0,1,0.007406667,5816,3829,2,0,0,6,1,0,0,10000000,4035,6123,2,0,0,6,1,0,0,10000000,3931,6043,0,0,135,1,0,0,10000000,1,3336,336560,H,EDGE-MS,1,1,13,1
1760299020,0,1,0.011186667,3528,3920,2,0,0,6,1,0,0,10000000,4088,3880,2,0,0,6,1,0,0,10000000,4040,3784,0,0,135,1,0,0,10000000,1,3395,342628,H,EDGE-MS,1,1,13,1
1760299080,0,1,0.00809,3165,3416,2,0,0,6,1,0,0,10000000,3573,3459,2,0,0,6,1,0,0,10000000,3491,3360,0,0,135,1,0,0,10000000,1,3456,348556,H,EDGE-MS,1,1,13,1
1760299140,0,1,0.008563333,2803,2912,2,0,0,6,1,0,0,10000000,3059,3037,2,0,0,6,1,0,0,10000000,2941,2936,0,0,135,1,0,0,10000000,1,3515,354616,H,EDGE-MS,1,1,13,1
1760299200,0,1,0.009556667,2440,2408,2,0,0,6,1,0,0,10000000,2544,2616,2,0,0,6,1,0,0,10000000,2392,2512,0,0,135,1,0,0,10000000,1,3576,360600,H,EDGE-MS,1,1,13,1
1760299260,0,1,0.008186667,2891,2693,2,0,0,6,1,0,0,10000000,2800,3131,2,0,0,6,1,0,0,10000000,2672,3008,0,0,135,1,0,0,10000000,1,3636,360600,H,EDGE-MS,1,1,13,1
1760299320,0,1,0.011006667,3341,2979,2,0,0,6,1,0,0,10000000,3056,3645,2,0,0,6,1,0,0,10000000,2952,3504,0,0,135,1,0,0,10000000,1,3636,360600,H,EDGE-MS,1,1,13,1
1760299380,0,1,0.007296667,3792,3264,2,0,0,6,1,0,0,10000000,3312,4160,2,0,0,6,1,0,0,10000000,3232,4000,0,0,135,1,0,0,10000000,1,3771,377121,H,EDGE-MS,1,1,13,1
1760299440,0,1,0.00853,3491,3237,2,0,0,6,1,0,0,10000000,3336,3803,2,0,0,6,1,0,0,10000000,3224,3661,0,0,135,1,0,0,10000000,1,3815,386338,H,EDGE-MS,1,1,13,1
1760299500,0,1,0.009933333,3189,3211,2,0,0,6,1,0,0,10000000,3360,3445,2,0,0,6,1,0,0,10000000,3216,3323,0,0,135,1,0,0,10000000,1,3875,390560,H,EDGE-MS,1,1,13,1
1760299560,0,1,0.009133333,2888,3184,2,0,0,6,1,0,0,10000000,3384,3088,2,0,0,6,1,0,0,10000000,3208,2984,0,0,135,1,0,0,10000000,1,3935,396560,H,EDGE-MS,1,1,13,1
1760299620,0,1,0.01103,2744,2923,2,0,0,6,1,0,0,10000000,3067,2917,2,0,0,6,1,0,0,10000000,2952,2853,0,0,135,1,0,0,10000000,1,3995,402658,H,EDGE-MS,1,1,13,1
1760299680,0,1,0.00986,2600,2661,2,0,0,6,1,0,0,10000000,2749,2747,2,0,0,6,1,0,0,10000000,2696,2723,0,0,135,1,0,0,10000000,1,4055,408576,H,EDGE-MS,1,1,13,1
1760299740,0,1,0.012963333,2456,2400,2,0,0,6,1,0,0,10000000,2432,2576,2,0,0,6,1,0,0,10000000,2440,2592,0,0,135,1,0,0,10000000,1,4115,414648,H,EDGE-MS,1,1,13,1
1760299800,0,1,0.008843333,2579,2472,2,0,0,6,1,0,0,10000000,2565,2784,2,0,0,6,1,0,0,10000000,2491,2701,0,0,135,1,0,0,10000000,1,4176,420560,H,EDGE-MS,1,1,13,1
1760299860,0,1,0.006456667,2701,2544,2,0,0,6,1,0,0,10000000,2699,2992,2,0,0,6,1,0,0,10000000,2541,2811,0,0,135,1,0,0,10000000,1,4235,426583,H,EDGE-MS,1,1,13,1
1760299920,0,1,0.006973333,2824,2616,2,0,0,6,1,0,0,10000000,2832,3200,2,0,0,6,1,0,0,10000000,2592,2920,0,0,135,1,0,0,10000000,1,4296,432560,H,EDGE-MS,1,1,13,1
1760299980,0,1,0.009866667,2667,2507,2,0,0,6,1,0,0,10000000,2717,2957,2,0,0,6,1,0,0,10000000,2541,2821,0,0,135,1,0,0,10000000,1,4355,438613,H,EDGE-MS,1,1,13,1
1760300040,0,1,0.009793333,2509,2397,2,0,0,6,1,0,0,10000000,2603,2715,2,0,0,6,1,0,0,10000000,2491,2723,0,0,135,1,0,0,10000000,1,4415,444559,H,EDGE-MS,1,1,13,1
1760300100,0,1,0.010826667,2352,2288,2,0,0,6,1,0,0,10000000,2488,2472,2,0,0,6,1,0,0,10000000,2440,2624,0,0,135,1,0,0,10000000,1,4475,450654,H,EDGE-MS,1,1,13,1
1760300160,0,1,0.0185,2445,2531,2,0,0,6,1,0,0,10000000,2677,2605,2,0,0,6,1,0,0,10000000,2627,2629,0,0,135,1,0,0,10000000,1,4536,450654,H,EDGE-MS,1,1,13,1
1760300220,0,1,0.00921,2539,2773,2,0,0,6,1,0,0,10000000,2867,2739,2,0,0,6,1,0,0,10000000,2813,2635,0,0,135,1,0,0,10000000,1,4644,464457,H,EDGE-MS,1,1,13,1
1760300280,0,1,0.01315,2632,3016,2,0,0,6,1,0,0,10000000,3056,2872,2,0,0,6,1,0,0,10000000,3000,2640,0,0,135,1,0,0,10000000,1,4656,468567,H,EDGE-MS,1,1,13,1
1760300340,0,1,0.009606667,2784,2957,2,0,0,6,1,0,0,10000000,3061,3048,2,0,0,6,1,0,0,10000000,2944,2861,0,0,135,1,0,0,10000000,1,4716,474606,H,EDGE-MS,1,1,13,1
1760300400,0,1,0.017066667,2936,2899,2,0,0,6,1,0,0,10000000,3067,3224,2,0,0,6,1,0,0,10000000,2888,3083,0,0,135,1,0,0,10000000,1,4776,480568,H,EDGE-MS,1,1,13,1
1760300460,0,1,0.015466667,3088,2840,2,0,0,6,1,0,0,10000000,3072,3400,2,0,0,6,1,0,0,10000000,2832,3304,0,0,135,1,0,0,10000000,1,4836,486573,H,EDGE-MS,1,1,13,1
1760300520,0,1,0.011223333,2861,2699,2,0,0,6,1,0,0,10000000,2885,3131,2,0,0,6,1,0,0,10000000,2725,3035,0,0,135,1,0,0,10000000,1,4896,494512,H,EDGE-MS,1,1,13,1
1760300580,0,1,0.0133,2635,2557,2,0,0,6,1,0,0,10000000,2699,2861,2,0,0,6,1,0,0,10000000,2619,2765,0,0,135,1,0,0,10000000,1,4955,498587,H,EDGE-MS,1,1,13,1
1760300640,0,1,0.00803,2408,2416,2,0,0,6,1,0,0,10000000,2512,2592,2,0,0,6,1,0,0,10000000,2512,2496,0,0,135,1,0,0,10000000,1,5015,504633,H,EDGE-MS,1,1,13,1
1760300700,0,1,0.008283333,2525,2541,2,0,0,6,1,0,0,10000000,2675,2733,2,0,0,6,1,0,0,10000000,2619,2637,0,0,135,1,0,0,10000000,1,5076,510654,H,EDGE-MS,1,1,13,1
1760300760,0,1,0.00617,2643,2667,2,0,0,6,1,0,0,10000000,2837,2875,2,0,0,6,1,0,0,10000000,2725,2779,0,0,135,1,0,0,10000000,1,5136,516599,H,EDGE-MS,1,1,13,1
1760300820,0,1,0.005586667,2760,2792,2,0,0,6,1,0,0,10000000,3000,3016,2,0,0,6,1,0,0,10000000,2832,2920,0,0,135,1,0,0,10000000,1,5196,522642,H,EDGE-MS,1,1,13,1
1760300880,0,1,0.00907,2811,3112,2,0,0,6,1,0,0,10000000,3307,3091,2,0,0,6,1,0,0,10000000,3181,2973,0,0,135,1,0,0,10000000,1,5255,528631,H,EDGE-MS,1,1,13,1
1760300940,0,1,0.013866667,2861,3432,2,0,0,6,1,0,0,10000000,3613,3165,2,0,0,6,1,0,0,10000000,3531,3027,0,0,135,1,0,0,10000000,1,5316,534575,H,EDGE-MS,1,1,13,1
1760301000,0,1,0.012653333,2912,3752,2,0,0,6,1,0,0,10000000,3920,3240,2,0,0,6,1,0,0,10000000,3880,3080,0,0,135,1,0,0,10000000,1,5376,540599,H,EDGE-MS,1,1,13,1
1760301060,0,1,0.0113,4621,3867,2,0,0,6,1,0,0,10000000,4072,5160,2,0,0,6,1,0,0,10000000,3979,5059,0,0,135,1,0,0,10000000,1,5436,546569,H,EDGE-MS,1,1,13,1
1760301120,0,1,0.006253333,6331,3981,2,0,0,6,1,0,0,10000000,4224,7080,2,0,0,6,1,0,0,10000000,4077,7037,0,0,135,1,0,0,10000000,1,5495,552560,H,EDGE-MS,1,1,13,1
1760301180,0,1,0.011856667,8040,4096,2,0,0,6,1,0,0,10000000,4376,9000,2,0,0,6,1,0,0,10000000,4176,9016,0,0,135,1,0,0,10000000,1,5555,558567,H,EDGE-MS,1,1,13,1
1760301240,0,1,0.015833333,8480,3653,2,0,0,6,1,0,0,10000000,3923,9219,2,0,0,6,1,0,0,10000000,3755,9176,0,0,135,1,0,0,10000000,1,5615,564580,H,EDGE-MS,1,1,13,1
1760301300,0,1,0.01049,8920,3211,2,0,0,6,1,0,0,10000000,3469,9437,2,0,0,6,1,0,0,10000000,3333,9336,0,0,135,1,0,0,10000000,1,5675,570632,H,EDGE-MS,1,1,13,1
1760301360,0,1,0.01221,9360,2768,2,0,0,6,1,0,0,10000000,3016,9656,2,0,0,6,1,0,0,10000000,2912,9496,0,0,135,1,0,0,10000000,1,5735,576579,H,EDGE-MS,1,1,13,1
1760301420,0,1,0.007206667,7040,2629,2,0,0,6,1,0,0,10000000,2829,7320,2,0,0,6,1,0,0,10000000,2720,7200,0,0,135,1,0,0,10000000,1,5795,582585,H,EDGE-MS,1,1,13,1
1760301480,0,1,0.011523333,4720,2491,2,0,0,6,1,0,0,10000000,2643,4984,2,0,0,6,1,0,0,10000000,2528,4904,0,0,135,1,0,0,10000000,1,5855,588584,H,EDGE-MS,1,1,13,1
1760301540,0,1,0.006623333,2400,2352,2,0,0,6,1,0,0,10000000,2456,2648,2,0,0,6,1,0,0,10000000,2336,2608,0,0,135,1,0,0,10000000,1,5915,594627,H,EDGE-MS,1,1,13,1
1760301600,0,1,0.012033333,2557,2443,2,0,0,6,1,0,0,10000000,2552,2816,2,0,0,6,1,0,0,10000000,2456,2717,0,0,135,1,0,0,10000000,1,5976,600595,H,EDGE-MS,1,1,13,1
1760301660,0,1,0.011466667,2715,2533,2,0,0,6,1,0,0,10000000,2648,2984,2,0,0,6,1,0,0,10000000,2576,2827,0,0,135,1,0,0,10000000,1,6036,606582,H,EDGE-MS,1,1,13,1
1760301720,0,1,0.011866667,2872,2624,2,0,0,6,1,0,0,10000000,2744,3152,2,0,0,6,1,0,0,10000000,2696,2936,0,0,135,1,0,0,10000000,1,6095,612634,H,EDGE-MS,1,1,13,1
1760301780,0,1,0.01072,3453,2920,2,0,0,6,1,0,0,10000000,3101,3725,2,0,0,6,1,0,0,10000000,2979,3597,0,0,135,1,0,0,10000000,1,6156,618593,H,EDGE-MS,1,1,13,1
1760301840,0,1,0.01098,4035,3216,2,0,0,6,1,0,0,10000000,3459,4299,2,0,0,6,1,0,0,10000000,3261,4259,0,0,135,1,0,0,10000000,1,6216,624561,H,EDGE-MS,1,1,13,1
1760301900,0,1,0.00658,4616,3512,2,0,0,6,1,0,0,10000000,3816,4872,2,0,0,6,1,0,0,10000000,3544,4920,0,0,135,1,0,0,10000000,1,6275,630584,H,EDGE-MS,1,1,13,1
1760301960,0,1,0.00791,4245,3360,2,0,0,6,1,0,0,10000000,3605,4504,2,0,0,6,1,0,0,10000000,3435,4477,0,0,135,1,0,0,10000000,1,6335,639244,H,EDGE-MS,1,1,13,1
1760302020,0,1,0.00751,3875,3208,2,0,0,6,1,0,0,10000000,3395,4136,2,0,0,6,1,0,0,10000000,3325,4035,0,0,135,1,0,0,10000000,1,6395,642580,H,EDGE-MS,1,1,13,1
1760302080,0,1,0.008473333,3504,3056,2,0,0,6,1,0,0,10000000,3184,3768,2,0,0,6,1,0,0,10000000,3216,3592,0,0,135,1,0,0,10000000,1,6456,650685,H,EDGE-MS,1,1,13,1
1760302140,0,1,0.009426667,3507,3043,2,0,0,6,1,0,0,10000000,3216,3787,2,0,0,6,1,0,0,10000000,3179,3659,0,0,135,1,0,0,10000000,1,6516,656257,H,EDGE-MS,1,1,13,1
1760302200,0,1,0.010016667,3509,3029,2,0,0,6,1,0,0,10000000,3248,3805,2,0,0,6,1,0,0,10000000,3141,3725,0,0,135,1,0,0,10000000,1,6575,660576,H,EDGE-MS,1,1,13,1
1760302260,0,1,0.027333333,3512,3016,2,0,0,6,1,0,0,10000000,3280,3824,2,0,0,6,1,0,0,10000000,3104,3792,0,0,135,1,0,0,10000000,1,6635,666596,H,EDGE-MS,1,1,13,1
1760302320,0,1,0.015266667,3099,2749,2,0,0,6,1,0,0,10000000,2960,3419,2,0,0,6,1,0,0,10000000,2805,3325,0,0,135,1,0,0,10000000,1,6696,672582,H,EDGE-MS,1,1,13,1
1760302380,0,1,0.01423,2685,2483,2,0,0,6,1,0,0,10000000,2640,3013,2,0,0,6,1,0,0,10000000,2507,2859,0,0,135,1,0,0,10000000,1,6755,678646,H,EDGE-MS,1,1,13,1
1760302440,0,1,0.010753333,2272,2216,2,0,0,6,1,0,0,10000000,2320,2608,2,0,0,6,1,0,0,10000000,2208,2392,0,0,135,1,0,0,10000000,1,6815,684648,H,EDGE-MS,1,1,13,1
1760302500,0,1,0.011373333,2352,2288,2,0,0,6,1,0,0,10000000,2432,2643,2,0,0,6,1,0,0,10000000,2293,2507,0,0,135,1,0,0,10000000,1,6875,690618,H,EDGE-MS,1,1,13,1
1760302560,0,1,0.007446667,2432,2360,2,0,0,6,1,0,0,10000000,2544,2677,2,0,0,6,1,0,0,10000000,2379,2621,0,0,135,1,0,0,10000000,1,6936,696590,H,EDGE-MS,1,1,13,1
1760302620,0,1,0.012023333,2512,2432,2,0,0,6,1,0,0,10000000,2656,2712,2,0,0,6,1,0,0,10000000,2464,2736,0,0,135,1,0,0,10000000,1,6996,702652,H,EDGE-MS,1,1,13,1
1760302680,0,1,0.0093,2453,2525,2,0,0,6,1,0,0,10000000,2691,2683,2,0,0,6,1,0,0,10000000,2584,2619,0,0,135,1,0,0,10000000,1,7055,702652,H,EDGE-MS,1,1,13,1
1760302740,0,1,0.01099,2395,2619,2,0,0,6,1,0,0,10000000,2725,2653,2,0,0,6,1,0,0,10000000,2704,2501,0,0,135,1,0,0,10000000,1,7153,715393,H,EDGE-MS,1,1,13,1
1760302800,0,1,0.008903333,2336,2712,2,0,0,6,1,0,0,10000000,2760,2624,2,0,0,6,1,0,0,10000000,2824,2384,0,0,135,1,0,0,10000000,1,7175,720584,H,EDGE-MS,1,1,13,1
1760302860,0,1,0.010523333,2683,2840,2,0,0,6,1,0,0,10000000,2931,2944,2,0,0,6,1,0,0,10000000,2901,2795,0,0,135,1,0,0,10000000,1,7235,728860,H,EDGE-MS,1,1,13,1
1760302920,0,1,0.011546667,3029,2968,2,0,0,6,1,0,0,10000000,3101,3264,2,0,0,6,1,0,0,10000000,2979,3205,0,0,135,1,0,0,10000000,1,7295,732572,H,EDGE-MS,1,1,13,1
1760302980,0,1,0.0195,3376,3096,2,0,0,6,1,0,0,10000000,3272,3584,2,0,0,6,1,0,0,10000000,3056,3616,0,0,135,1,0,0,10000000,1,7355,738589,H,EDGE-MS,1,1,13,1
1760303040,0,1,0.004973333,3600,3277,2,0,0,6,1,0,0,10000000,3475,3848,2,0,0,6,1,0,0,10000000,3288,3797,0,0,135,1,0,0,10000000,1,7416,745820,H,EDGE-MS,1,1,13,1
1760303100,0,1,0.01052,3824,3459,2,0,0,6,1,0,0,10000000,3677,4112,2,0,0,6,1,0,0,10000000,3520,3979,0,0,135,1,0,0,10000000,1,7475,750574,H,EDGE-MS,1,1,13,1
1760303160,0,1,0.01005,4048,3640,2,0,0,6,1,0,0,10000000,3880,4376,2,0,0,6,1,0,0,10000000,3752,4160,0,0,135,1,0,0,10000000,1,7535,756595,H,EDGE-MS,1,1,13,1
1760303220,0,1,0.009293333,3648,3392,2,0,0,6,1,0,0,10000000,3589,3928,2,0,0,6,1,0,0,10000000,3467,3789,0,0,135,1,0,0,10000000,1,7596,756595,H,EDGE-MS,1,1,13,1
1760303280,0,1,0.009356667,3248,3144,2,0,0,6,1,0,0,10000000,3299,3480,2,0,0,6,1,0,0,10000000,3181,3419,0,0,135,1,0,0,10000000,1,7654,765474,H,EDGE-MS,1,1,13,1
1760303340,0,1,0.015113333,2848,2896,2,0,0,6,1,0,0,10000000,3008,3032,2,0,0,6,1,0,0,10000000,2896,3048,0,0,135,1,0,0,10000000,1,7715,774588,H,EDGE-MS,1,1,13,1
1760303400,0,1,0.01394,2848,2845,2,0,0,6,1,0,0,10000000,2981,3069,2,0,0,6,1,0,0,10000000,2869,3008,0,0,135,1,0,0,10000000,1,7775,782006,H,EDGE-MS,1,1,13,1
1760303460,0,1,0.011826667,2848,2795,2,0,0,6,1,0,0,10000000,2955,3107,2,0,0,6,1,0,0,10000000,2843,2968,0,0,135,1,0,0,10000000,1,7836,786626,H,EDGE-MS,1,1,13,1
1760303520,0,1,0.024653333,2848,2744,2,0,0,6,1,0,0,10000000,2928,3144,2,0,0,6,1,0,0,10000000,2816,2928,0,0,135,1,0,0,10000000,1,7896,792583,H,EDGE-MS,1,1,13,1
1760303580,0,1,0.01025,3160,2669,2,0,0,6,1,0,0,10000000,2813,3397,2,0,0,6,1,0,0,10000000,2696,3275,0,0,135,1,0,0,10000000,1,7956,799943,H,EDGE-MS,1,1,13,1
1760303640,0,1,0.011873333,3472,2595,2,0,0,6,1,0,0,10000000,2699,3651,2,0,0,6,1,0,0,10000000,2576,3621,0,0,135,1,0,0,10000000,1,8016,804572,H,EDGE-MS,1,1,13,1
1760303700,0,1,0.020366667,3784,2520,2,0,0,6,1,0,0,10000000,2584,3904,2,0,0,6,1,0,0,10000000,2456,3968,0,0,135,1,0,0,10000000,1,8076,810598,H,EDGE-MS,1,1,13,1
1760303760,0,1,0.021266667,3427,2563,2,0,0,6,1,0,0,10000000,2680,3603,2,0,0,6,1,0,0,10000000,2557,3576,0,0,135,1,0,0,10000000,1,8136,817683,H,EDGE-MS,1,1,13,1
1760303820,0,1,0.007103333,3069,2605,2,0,0,6,1,0,0,10000000,2776,3301,2,0,0,6,1,0,0,10000000,2659,3184,0,0,135,1,0,0,10000000,1,8195,822599,H,EDGE-MS,1,1,13,1
1760303880,0,1,0.010896667,2712,2648,2,0,0,6,1,0,0,10000000,2872,3000,2,0,0,6,1,0,0,10000000,2760,2792,0,0,135,1,0,0,10000000,1,8256,828587,H,EDGE-MS,1,1,13,1
1760303940,0,1,0.00508,2728,2613,2,0,0,6,1,0,0,10000000,2800,2987,2,0,0,6,1,0,0,10000000,2683,2813,0,0,135,1,0,0,10000000,1,8315,834582,H,EDGE-MS,1,1,13,1
1760304000,0,1,0.01122,2744,2579,2,0,0,6,1,0,0,10000000,2728,2973,2,0,0,6,1,0,0,10000000,2605,2835,0,0,135,1,0,0,10000000,1,8375,840632,H,EDGE-MS,1,1,13,1
1760304060,0,1,0.01027,2760,2544,2,0,0,6,1,0,0,10000000,2656,2960,2,0,0,6,1,0,0,10000000,2528,2856,0,0,135,1,0,0,10000000,1,8436,846564,H,EDGE-MS,1,1,13,1
1760304120,0,1,0.015113333,2613,2453,2,0,0,6,1,0,0,10000000,2587,2840,2,0,0,6,1,0,0,10000000,2445,2717,0,0,135,1,0,0,10000000,1,8495,852626,H,EDGE-MS,1,1,13,1
1760304180,0,1,0.0139,2467,2363,2,0,0,6,1,0,0,10000000,2517,2720,2,0,0,6,1,0,0,10000000,2363,2579,0,0,135,1,0,0,10000000,1,8556,858576,H,EDGE-MS,1,1,13,1
1760304240,0,1,0.00593,2320,2272,2,0,0,6,1,0,0,10000000,2448,2600,2,0,0,6,1,0,0,10000000,2280,2440,0,0,135,1,0,0,10000000,1,8615,864634,H,EDGE-MS,1,1,13,1
1760304300,0,1,0.011566667,2507,2440,2,0,0,6,1,0,0,10000000,2584,2757,2,0,0,6,1,0,0,10000000,2456,2637,0,0,135,1,0,0,10000000,1,8676,870588,H,EDGE-MS,1,1,13,1
1760304360,0,1,0.008953333,2693,2608,2,0,0,6,1,0,0,10000000,2720,2915,2,0,0,6,1,0,0,10000000,2632,2835,0,0,135,1,0,0,10000000,1,8735,876565,H,EDGE-MS,1,1,13,1
1760304420,0,1,0.015066667,2880,2776,2,0,0,6,1,0,0,10000000,2856,3072,2,0,0,6,1,0,0,10000000,2808,3032,0,0,135,1,0,0,10000000,1,8795,882658,H,EDGE-MS,1,1,13,1
1760304480,0,1,0.004663333,2909,3109,2,0,0,6,1,0,0,10000000,3453,3157,2,0,0,6,1,0,0,10000000,3381,3096,0,0,135,1,0,0,10000000,1,8856,888602,H,EDGE-MS,1,1,13,1
1760304540,0,1,0.008316667,2939,3443,2,0,0,6,1,0,0,10000000,4051,3243,2,0,0,6,1,0,0,10000000,3955,3160,0,0,135,1,0,0,10000000,1,8916,894571,H,EDGE-MS,1,1,13,1
1760304600,0,1,0.010193333,2968,3776,2,0,0,6,1,0,0,10000000,4648,3328,2,0,0,6,1,0,0,10000000,4528,3224,0,0,135,1,0,0,10000000,1,8976,900570,H,EDGE-MS,1,1,13,1
